id,seed1,seed2,comparison_type,jaccard_similarity,spearman_correlation,kendall_tau
44835,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44835,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
44895,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
44895,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
44895,14593,83811,lime_top5_names,1.0,0.7999999999999999,0.6
44895,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,83811,97197,lime_top5_names,1.0,0.7999999999999999,0.6
44895,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44895,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44935,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,3279,14593,lime_top5_names,0.6666666666666666,0.7142857142857143,0.6
44967,3279,83811,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
44967,3279,97197,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
44967,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
44967,14593,97197,lime_top5_names,1.0,0.7,0.6
44967,83811,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
44967,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
44967,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45148,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45148,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45148,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45148,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45148,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45294,3279,83811,lime_top5_names,0.6666666666666666,0.6,0.4666666666666666
45294,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
45294,14593,83811,lime_top5_names,0.6666666666666666,0.7142857142857143,0.6
45294,14593,97197,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
45294,83811,97197,lime_top5_names,0.6666666666666666,0.6571428571428573,0.6
45294,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45294,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45515,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45515,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
45515,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45515,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,3279,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
45572,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
45572,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
45572,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45572,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45646,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45646,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45646,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45646,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45646,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45646,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45646,3279,14593,shap_top5_names,1.0,1.0,1.0
45646,3279,83811,shap_top5_names,1.0,1.0,1.0
45646,3279,97197,shap_top5_names,1.0,1.0,1.0
45646,14593,83811,shap_top5_names,1.0,1.0,1.0
45646,14593,97197,shap_top5_names,1.0,1.0,1.0
45646,83811,97197,shap_top5_names,1.0,1.0,1.0
45681,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45681,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45681,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45681,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45681,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
45681,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45681,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
45916,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,3279,14593,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
46193,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
46193,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
46193,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46193,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46193,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46193,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,3279,14593,lime_top5_names,1.0,0.7,0.6
46240,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46240,14593,83811,lime_top5_names,1.0,0.7,0.6
46240,14593,97197,lime_top5_names,1.0,0.6,0.39999999999999997
46240,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46240,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46240,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46462,3279,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
46462,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46462,14593,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
46462,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
46462,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46462,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46735,3279,83811,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
46735,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46735,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
46735,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
46735,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46735,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46751,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46751,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46751,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
46751,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46751,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
46931,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47243,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47243,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47243,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47243,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47243,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47243,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,3279,14593,lime_top5_names,1.0,1.0,1.0
47255,3279,83811,lime_top5_names,1.0,1.0,1.0
47255,3279,97197,lime_top5_names,1.0,1.0,1.0
47255,14593,83811,lime_top5_names,1.0,1.0,1.0
47255,14593,97197,lime_top5_names,1.0,1.0,1.0
47255,83811,97197,lime_top5_names,1.0,1.0,1.0
47255,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47255,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47301,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47301,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47301,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47301,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47301,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47301,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47355,3279,14593,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
47355,3279,83811,lime_top5_names,0.42857142857142855,0.5636363636363636,0.44999999999999996
47355,3279,97197,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
47355,14593,83811,lime_top5_names,0.6666666666666666,0.6571428571428573,0.6
47355,14593,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
47355,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47355,3279,14593,shap_top5_names,1.0,1.0,1.0
47355,3279,83811,shap_top5_names,1.0,1.0,1.0
47355,3279,97197,shap_top5_names,1.0,1.0,1.0
47355,14593,83811,shap_top5_names,1.0,1.0,1.0
47355,14593,97197,shap_top5_names,1.0,1.0,1.0
47355,83811,97197,shap_top5_names,1.0,1.0,1.0
47423,3279,14593,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
47423,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47423,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47423,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
47423,14593,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
47423,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47423,3279,14593,shap_top5_names,1.0,1.0,1.0
47423,3279,83811,shap_top5_names,1.0,1.0,1.0
47423,3279,97197,shap_top5_names,1.0,1.0,1.0
47423,14593,83811,shap_top5_names,1.0,1.0,1.0
47423,14593,97197,shap_top5_names,1.0,1.0,1.0
47423,83811,97197,shap_top5_names,1.0,1.0,1.0
47498,3279,14593,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
47498,3279,83811,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
47498,3279,97197,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
47498,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,14593,97197,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
47498,83811,97197,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
47498,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47498,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,3279,14593,lime_top5_names,1.0,0.7999999999999999,0.6
47687,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47687,3279,97197,lime_top5_names,0.6666666666666666,0.7142857142857143,0.4666666666666666
47687,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47687,14593,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
47687,83811,97197,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
47687,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47687,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47779,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47779,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
47779,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47779,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,3279,14593,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
47870,3279,83811,lime_top5_names,0.42857142857142855,0.5636363636363636,0.44999999999999996
47870,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
47870,14593,83811,lime_top5_names,0.6666666666666666,0.6,0.4666666666666666
47870,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
47870,83811,97197,lime_top5_names,0.42857142857142855,0.5636363636363636,0.44999999999999996
47870,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
47870,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48076,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48076,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48076,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48076,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48076,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48270,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48270,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48270,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48270,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48329,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48329,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48329,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48329,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48329,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,3279,14593,lime_top5_names,0.6666666666666666,0.2571428571428572,0.2
48378,3279,83811,lime_top5_names,0.6666666666666666,0.7142857142857143,0.4666666666666666
48378,3279,97197,lime_top5_names,0.6666666666666666,0.5428571428571429,0.4666666666666666
48378,14593,83811,lime_top5_names,0.6666666666666666,0.028571428571428574,-0.06666666666666665
48378,14593,97197,lime_top5_names,0.6666666666666666,0.5428571428571429,0.4666666666666666
48378,83811,97197,lime_top5_names,0.6666666666666666,0.6,0.4666666666666666
48378,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48378,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
48445,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
48445,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
48445,3279,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
48445,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
48445,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
48445,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
48445,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
